,CUSTOMER_ID,ANCHOR_CUTOFF,NEXT_ANCHOR_CUTOFF,SALES_OFFICE_DESCRIPTION,DISTRIBUTION_MODE_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,DEVICE_CATEGORY,DEVICE_MOBILE_BRAND_NAME,DEVICE_OPERATING_SYSTEM,ORDER_QUANTITY,ORDER_TYPE,PLANT_ID,WINDOW_FREQUENCY,SHIPPING_CONDITION_TIME,total_adds,total_removes,has_order,is_abandoned,total_profit,total_volume,PACK_TYPE_DESC,TRADE_MARK_DESC,FLAVOUR_DESC,BEV_CAT_DESC,PACK_SIZE_OZ
3955,501680521,2024-07-12 11:00:00,2024-07-26 11:00:00,,,,,,,,,,G291,14,24hrs,0.0,0.0,0,0,619.8000000000001,24.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3956,501562257,2024-06-07 11:30:00,2024-07-05 11:30:00,,,,,,,,3.0,SALES REP,G292,28,24hrs,0.0,0.0,1,0,789.24,47.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3957,501636792,2025-01-23 14:00:00,2025-01-30 14:00:00,,,,,,,,,,G293,7,24hrs,0.0,0.0,0,0,600.43,41.0,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3958,501753480,2024-11-01 11:00:00,2024-11-08 11:00:00,,,,,,,,,,G291,7,24hrs,0.0,0.0,0,0,1198.45,75.0,Glass Bottle  - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,0.0
3959,600083866,2025-04-14 14:30:00,2025-04-28 14:30:00,"Pendleton, OR",Sideload,Hot Beverage,Liquor Store,desktop,Microsoft,Windows,3.0,MYCOKE360,G183,14,24hrs,1290.0,0.0,1,0,3347.97,309.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3960,600562098,2024-06-21 11:00:00,2024-06-28 11:00:00,,,,,,,,,,G291,7,24hrs,0.0,0.0,0,0,7356.29,343.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3961,501041800,2024-06-20 15:00:00,2024-07-18 15:00:00,,,,,,,,3.0,MYCOKE LEGACY,G236,28,24hrs,0.0,0.0,1,0,781.8299999999999,82.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,23.0
3962,501468143,2025-04-02 15:00:00,2025-04-30 15:00:00,"Idaho Falls, ID",OFS,Restaurant,Restaurant,desktop,Apple,Macintosh,2.0,MYCOKE360,G141,28,24hrs,516.0,172.0,1,0,302.32,21.0,Glass Bottle  - Other,Fizz Factory,Coconut,PACKAGED WATER (PLAIN & ENRICHED),12.0
3963,501784028,2025-02-10 18:00:00,2025-02-24 18:00:00,"Draper, UT",Sideload,Restaurant,Dining,mobile,Samsung,Android,,,G111,14,72hrs,0.0,0.0,0,0,284.06,8.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3964,600263690,2025-02-06 16:30:00,2025-02-13 16:30:00,,,,,,,,4.0,CALL CENTER,G261,7,48hrs,0.0,0.0,1,0,6898.8099999999895,355.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,640.0
3965,600266018,2024-10-18 16:00:00,2024-10-25 16:00:00,,,,,,,,,,G263,7,24hrs,0.0,0.0,0,0,4732.759999999999,163.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3966,501765766,2024-12-19 10:00:00,2024-12-26 10:00:00,,,,,,,,,,G264,7,24hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
3967,501041736,2024-11-22 18:00:00,2024-12-20 18:00:00,,,,,,,,1.0,CALL CENTER,G111,28,72hrs,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0.0
3968,501593251,2024-12-11 18:00:00,2025-01-08 18:00:00,"Draper, UT",Sideload,Hotel,Motel,desktop,Google,Windows,2.0,MYCOKE360,G111,28,72hrs,3248.0,0.0,1,0,742.6999999999998,65.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3969,500245863,2025-05-15 15:00:00,2025-05-29 15:00:00,"Glenwood Springs, CO",OFS,Restaurant,Restaurant,tablet,Apple,iOS,2.0,MYCOKE360,G133,14,24hrs,1932.0,138.0,1,0,3406.04,124.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3970,501707309,2024-11-19 18:00:00,2024-11-26 18:00:00,,,,,,,,,,G111,7,72hrs,0.0,0.0,0,0,2838.5400000000004,81.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3971,500810943,2024-06-28 16:00:00,2024-07-05 16:00:00,,,,,,,,,,G294,7,24hrs,0.0,0.0,0,0,23127.320000000025,2068.0,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0
3972,600055757,2024-11-25 18:00:00,2024-12-09 18:00:00,,,,,,,,3.0,SALES REP,G111,14,72hrs,0.0,0.0,1,0,3025.9999999999995,138.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3973,501039186,2024-07-15 16:00:00,2024-08-12 16:00:00,,,,,,,,,,G294,28,24hrs,0.0,0.0,0,0,2065.86,115.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3974,500971927,2024-06-21 11:00:00,2024-07-05 11:00:00,,,,,,,,,,G291,14,24hrs,0.0,0.0,0,0,40.54,4.0,Plastic Bottle - Other,Fizz Factory,Ginger Snap,TEA,18.5
3975,501039186,2025-03-03 16:00:00,2025-03-31 16:00:00,"Arlington, WA",OFS,Hotel,Motel,desktop,Microsoft,Windows,4.0,MYCOKE360,G294,28,24hrs,2646.0,378.0,1,0,2065.86,115.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3976,501119420,2024-12-04 10:00:00,2025-01-01 10:00:00,"Ogden, UT",Sideload,Restaurant,Restaurant,desktop,Google,Windows,2.0,MYCOKE360,G121,28,24hrs,2592.0,432.0,1,0,416.51,10.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3977,600560896,2024-06-19 11:00:00,2024-06-26 11:00:00,,,,,,,,1.0,SALES REP,G291,7,24hrs,0.0,0.0,1,0,199.95999999999998,8.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
3978,501699737,2024-07-29 17:00:00,2024-08-05 17:00:00,,,,,,,,,,G281,7,,0.0,0.0,0,0,1946.350000000001,119.0,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0
3979,501584079,2025-02-12 11:00:00,2025-03-12 11:00:00,"Bellevue, WA",OFS,Store,General Store,desktop,Google,Windows,1.0,MYCOKE360,G291,28,24hrs,9086.0,0.0,1,0,163.11999999999998,10.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Latte,ENHANCED WATER BEVERAGES,20.0
3980,600586253,2025-02-06 11:00:00,2025-02-20 11:00:00,"Bellevue, WA",OFS,Distributor,Food Distributor,desktop,Microsoft,Windows,2.0,SALES REP,G291,14,24hrs,0.0,0.0,1,0,2680.2699999999995,258.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3981,501764758,2025-04-22 17:00:00,2025-05-06 17:00:00,"Spokane, WA",OFS,Store,Hardware Store,desktop,Microsoft,Windows,2.0,MYCOKE360,G281,14,,2522.0,0.0,1,0,390.44999999999993,38.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3982,501535303,2025-04-21 11:30:00,2025-05-19 11:30:00,,,,,,,,4.0,SALES REP,G292,28,24hrs,0.0,0.0,1,0,1139.3800000000003,189.042,Aluminum Can,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,16.0
3983,501574276,2025-05-12 15:00:00,2025-05-26 15:00:00,,,,,,,,,,G133,14,24hrs,0.0,0.0,0,0,89.97,3.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3984,501548669,2024-07-01 15:30:00,2024-07-08 15:30:00,,,,,,,,1.0,SALES REP,G282,7,48hrs,0.0,0.0,1,0,49.9,2.0,Bag-In-Box,Fizz Factory,Ginger Snap,TEA,320.0
3985,501523619,2025-01-22 14:00:00,2025-02-05 14:00:00,,,,,,,,,,G293,14,24hrs,0.0,0.0,0,0,700.19,29.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3986,600062657,2025-02-05 15:00:00,2025-02-19 15:00:00,,,,,,,,,,G236,14,24hrs,0.0,0.0,0,0,3446.07,150.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3987,501602616,2024-12-19 12:00:00,2025-01-16 12:00:00,"Reno, NV",Sideload,Restaurant,Dining,desktop,Microsoft,Windows,1.0,CALL CENTER,G171,28,24hrs,0.0,0.0,1,0,284.15999999999997,12.0,CO2 Tank,Fizz Factory,Tangerine,CORE SPARKLING,0.0
3988,600062657,2024-06-13 15:00:00,2024-06-20 15:00:00,,,,,,,,5.0,CALL CENTER,G236,7,24hrs,0.0,0.0,1,0,3446.07,150.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3989,500724655,2025-04-02 08:00:00,2025-04-09 08:00:00,"Twin Falls, ID",Sideload,Restaurant,Restaurant,mobile,Apple,iOS,5.0,MYCOKE360,G144,7,24hrs,2160.0,0.0,1,0,12496.740000000003,552.0,Bag-In-Box,Bobby's Bottles,Strawberry Tart,CORE SPARKLING,640.0
3990,600072616,2025-04-14 15:00:00,2025-04-21 15:00:00,,,,,,,,,,G237,7,24hrs,0.0,0.0,0,0,41481.67999999998,4885.0,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0
3991,501692175,2024-08-09 15:30:00,2024-08-16 15:30:00,,,,,,,,,,G221,7,24hrs,0.0,0.0,0,0,3050.120000000001,158.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3992,600072616,2024-06-10 15:00:00,2024-06-17 15:00:00,,,,,,,,32.0,SALES REP,G237,7,24hrs,0.0,0.0,1,0,41481.67999999998,4885.0,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0
3993,501443567,2024-06-17 11:00:00,2024-06-24 11:00:00,,,,,,,,3.0,SALES REP,G291,7,24hrs,0.0,0.0,1,0,6716.520000000003,590.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3994,501564710,2024-11-22 18:00:00,2024-11-29 18:00:00,,,,,,,,,,G111,7,72hrs,0.0,0.0,0,0,2511.020000000001,199.0,Plastic Bottle - Other,Fizz Factory,Orange Cream,DAIRY/SOY BEVERAGES,14.0
3995,501494818,2025-02-04 16:30:00,2025-02-18 16:30:00,"Tempe, AZ",Rapid Delivery,Restaurant,Burger Fast Food,desktop,Google,Windows,1.0,MYCOKE360,G261,14,48hrs,0.0,1610.0,1,0,249.99,8.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3996,501666981,2025-01-24 14:00:00,2025-02-07 14:00:00,,,,,,,,1.0,SALES REP,G293,14,24hrs,0.0,0.0,1,0,101.94,4.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3997,500291063,2025-01-21 13:30:00,2025-01-28 13:30:00,,,,,,,,4.0,SALES REP,G267,7,24hrs,0.0,0.0,1,0,28574.20999999996,3282.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3998,501391300,2024-06-07 14:00:00,2024-06-14 14:00:00,,,,,,,,2.0,SALES REP,G293,7,24hrs,0.0,0.0,1,0,6183.310000000004,578.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3999,500291063,2025-01-20 13:30:00,2025-01-27 13:30:00,,,,,,,,4.0,SALES REP,G267,7,24hrs,0.0,0.0,1,0,28574.20999999996,3282.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
4000,600556297,2024-06-21 16:00:00,2024-06-28 16:00:00,"Arlington, WA",OFS,Distributor,Food Distributor,desktop,Google,Windows,,,G294,7,24hrs,0.0,0.0,0,0,4244.379999999999,351.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
4001,500291063,2024-07-30 13:30:00,2024-08-06 13:30:00,,,,,,,,8.0,SALES REP,G267,7,24hrs,0.0,0.0,1,0,28574.20999999996,3282.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
4002,600555826,2025-02-20 15:30:00,2025-03-20 15:30:00,,,,,,,,,,G221,28,24hrs,0.0,0.0,0,0,2837.7200000000003,175.0,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0
4003,501473051,2024-12-30 15:30:00,2025-01-13 15:30:00,,,,,,,,2.0,SALES REP,G182,14,48hrs,0.0,0.0,1,0,1757.6700000000003,163.0,Plastic Bottle - Other,Lucy & Co.,Strawberry Tart,CORE SPARKLING,0.0
4004,500319636,2025-02-21 16:30:00,2025-03-21 16:30:00,,,,,,,,2.0,CALL CENTER,G261,28,48hrs,0.0,0.0,1,0,391.5699999999999,46.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
4005,501008469,2024-11-28 18:00:00,2024-12-26 18:00:00,"Draper, UT",Sideload,Distributor,Food Distributor,desktop,Microsoft,Windows,4.0,MYCOKE360,G111,28,72hrs,5184.0,432.0,1,0,7438.369999999993,774.0,Aluminum Can,Bobby's Bottles,Banana,ENERGY DRINKS,16.0
4006,501514056,2025-02-06 10:30:00,2025-02-13 10:30:00,,,,,,,,,,G262,7,24hrs,0.0,0.0,0,0,156.04,6.0,Plastic Bottle - Contour,Sam's,Orange,FRUIT/VEGETABLE STILL DRINKS,20.0
4007,501519018,2025-05-26 15:00:00,2025-06-23 15:00:00,,,,,,,,,,G131,28,24hrs,0.0,0.0,0,0,1894.4699999999993,210.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
4008,501310786,2024-10-21 15:00:00,2024-10-28 15:00:00,,,,,,,,4.0,MYCOKE360,G115,7,24hrs,0.0,0.0,1,0,922.6100000000002,78.0,Aluminum Can,Bobby's Bottles,Matcha,ENERGY DRINKS,16.0
4009,600263759,2024-11-15 16:30:00,2024-11-22 16:30:00,"Tempe, AZ",Rapid Delivery,Attraction,Sports Arena,desktop,Microsoft,Windows,6.0,MYCOKE360,G261,7,48hrs,618.0,0.0,1,0,27304.189999999988,2910.0,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,23.0
4010,600260730,2025-04-03 16:00:00,2025-05-01 16:00:00,,,,,,,,2.0,CALL CENTER,G263,28,24hrs,0.0,0.0,1,0,457.51,18.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
4011,501705726,2025-01-28 14:00:00,2025-02-11 14:00:00,"Tacoma, WA",OFS,Store,General Store,desktop,Google,Windows,2.0,MYCOKE360,G293,14,24hrs,656.0,328.0,1,0,950.55,56.0,Aluminum Can,Fizz Factory,Berry Blast,ENERGY DRINKS,16.0
4012,501436212,2024-06-05 14:00:00,2024-07-03 14:00:00,,,,,,,,1.0,MYCOKE LEGACY,G293,28,24hrs,0.0,0.0,1,0,1168.7900000000002,100.0,Aluminum Can,Fizz Factory,Cinnamon Roll,CORE SPARKLING,12.0
4013,500845662,2025-03-18 11:00:00,2025-04-15 11:00:00,,,,,,,,,,G143,28,24hrs,0.0,0.0,0,0,93.58,2.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
4014,501722841,2025-02-10 15:00:00,2025-02-24 15:00:00,,,,,,,,,,G236,14,24hrs,0.0,0.0,0,0,1103.6100000000001,69.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
4015,500959285,2025-01-22 14:00:00,2025-02-19 14:00:00,,,,,,,,,,G293,28,24hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
4016,501488150,2024-06-12 15:00:00,2024-06-19 15:00:00,,,,,,,,,,G237,7,24hrs,0.0,0.0,0,0,294.35999999999996,10.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
4017,501697237,2024-08-23 11:00:00,2024-08-30 11:00:00,,,,,,,,,,G265,7,24hrs,0.0,0.0,0,0,3241.75,147.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0
4018,501214674,2024-12-12 18:00:00,2025-01-09 18:00:00,,,,,,,,,,G111,28,72hrs,0.0,0.0,0,0,622.8799999999999,48.0,Aluminum Can,Bobby's Bottles,Mint,ENERGY DRINKS,20.0
4019,501756069,2025-02-04 15:00:00,2025-02-11 15:00:00,,,,,,,,,,G236,7,24hrs,0.0,0.0,0,0,2390.8999999999996,107.0,Plastic Bottle - Other,Billy's Lemonade,Vanilla Latte,CORE SPARKLING,20.0
4020,501662215,2024-07-01 10:00:00,2024-07-08 10:00:00,,,,,,,,,,G121,7,24hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
4021,501561988,2024-06-07 14:00:00,2024-06-14 14:00:00,,,,,,,,2.0,MYCOKE LEGACY,G293,7,24hrs,0.0,0.0,1,0,796.5700000000002,34.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
4022,500799419,2024-07-02 11:00:00,2024-07-09 11:00:00,,,,,,,,3.0,MYCOKE LEGACY,G143,7,24hrs,0.0,0.0,1,0,3157.65,271.0,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),16.9
4023,501363535,2025-04-21 16:30:00,2025-05-05 16:30:00,"Flagstaff, AZ",OFS,Restaurant,Dining,desktop,Google,Windows,,,G161,14,48hrs,0.0,0.0,0,0,588.57,19.0,Bag-In-Box,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
4024,501676228,2024-11-19 18:00:00,2024-11-26 18:00:00,"Draper, UT",Sideload,Restaurant,Fast Food,desktop,Google,Chrome OS,,,G111,7,72hrs,222.0,222.0,0,0,48.17,2.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
4025,501693907,2025-01-10 12:00:00,2025-02-07 12:00:00,"Reno, NV",Sideload,Store,Auto Service,desktop,Google,Windows,3.0,MYCOKE360,G171,28,24hrs,3762.0,0.0,1,0,1439.3599999999997,98.0,Aluminum Can - SLIIM,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
4026,501215927,2025-04-18 15:00:00,2025-05-02 15:00:00,"Johnstown, CO",Sideload,Distributor,Food Distributor,mobile,Apple,iOS,4.0,MYCOKE360,G235,14,24hrs,8424.0,0.0,1,0,8789.890000000003,779.0,Plastic Bottle - Other,Fizz Factory,Orange Cream,DAIRY/SOY BEVERAGES,12.0
4027,501622504,2025-02-14 15:30:00,2025-02-21 15:30:00,,,,,,,,,,G221,7,24hrs,0.0,0.0,0,0,5275.38,266.0,Plastic Bottle - Other,Billy's Lemonade,Vanilla Latte,CORE SPARKLING,20.0
4028,501707782,2024-08-16 18:00:00,2024-08-23 18:00:00,,,,,,,,,,G111,7,72hrs,0.0,0.0,0,0,236.41,10.0,Bag-In-Box,Billy's Lemonade,Mango,SPORTS DRINKS,320.0
4029,501679654,2024-07-22 15:00:00,2024-07-29 15:00:00,,,,,,,,,,G236,7,24hrs,0.0,0.0,0,0,6583.209999999997,160.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
4030,500448866,2024-07-15 11:00:00,2024-07-22 11:00:00,,,,,,,,,,G291,7,24hrs,0.0,0.0,0,0,1161.61,438.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,23.0
4031,501244587,2025-05-01 15:00:00,2025-05-29 15:00:00,"Johnstown, CO",Sideload,Hotel,Motel,desktop,Google,Windows,3.0,MYCOKE360,G235,28,24hrs,1656.0,184.0,1,0,278.18999999999994,20.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
4032,501593743,2024-06-20 15:00:00,2024-07-04 15:00:00,,,,,,,,5.0,CALL CENTER,G237,14,24hrs,0.0,0.0,1,0,933.5199999999998,62.0,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
4033,600071729,2024-06-18 15:00:00,2024-06-25 15:00:00,,,,,,,,,,G235,7,24hrs,0.0,0.0,0,0,665.9599999999999,45.0,Plastic Bottle - Other,Fizz Factory,Ginger Snap,TEA,20.0
4034,500400360,2025-03-11 16:00:00,2025-03-25 16:00:00,,,,,,,,2.0,SALES REP,G294,14,24hrs,0.0,0.0,1,0,2908.8999999999996,282.0,Aluminum Can,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,33.8
4035,501584836,2025-01-20 11:00:00,2025-02-03 11:00:00,,,,,,,,4.0,SALES REP,G291,14,24hrs,0.0,0.0,1,0,3099.649999999999,288.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
4036,500400360,2024-06-17 16:00:00,2024-06-24 16:00:00,,,,,,,,2.0,SALES REP,G294,7,24hrs,0.0,0.0,1,0,2908.8999999999996,282.0,Aluminum Can,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,33.8
4037,501695699,2024-09-06 11:00:00,2024-09-13 11:00:00,,,,,,,,8.0,MYCOKE360,G223,7,24hrs,0.0,0.0,1,0,1050.21,102.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
4038,500724634,2024-06-25 12:00:00,2024-07-02 12:00:00,,,,,,,,6.0,SALES REP,G181,7,24hrs,0.0,0.0,1,0,7009.669999999998,500.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Latte,CORE SPARKLING,20.0
4039,501508778,2025-02-03 15:00:00,2025-02-10 15:00:00,,,,,,,,4.0,EDI,G236,7,24hrs,0.0,0.0,1,0,27001.129999999925,1846.0,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0
4040,501692353,2024-08-02 15:30:00,2024-08-16 15:30:00,"Wilsonville, OR",OFS,Restaurant,Restaurant,desktop,Apple,Macintosh,1.0,SALES REP,G221,14,24hrs,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0.0
4041,500432117,2024-06-17 10:00:00,2024-06-24 10:00:00,,,,,,,,1.0,SALES REP,G121,7,24hrs,0.0,0.0,1,0,687.2300000000001,32.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
4042,501785591,2025-02-18 17:00:00,2025-03-04 17:00:00,,,,,,,,,,G266,14,,0.0,0.0,0,0,392.56,11.0,Bag-In-Box,Sam's,Orange,FRUIT/VEGETABLE STILL DRINKS,320.0
4043,501766453,2024-12-25 13:00:00,2025-01-08 13:00:00,,,,,,,,,,G113,14,24hrs,0.0,0.0,0,0,59.98,2.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
4044,500284932,2025-03-06 11:00:00,2025-03-20 11:00:00,"Boise, ID",Sideload,Restaurant,Restaurant,desktop,Google,Windows,1.0,MYCOKE360,G143,14,24hrs,20.0,0.0,1,0,215.37,6.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
4045,600581012,2025-01-20 14:00:00,2025-01-27 14:00:00,,,,,,,,,,G293,7,24hrs,0.0,0.0,0,0,771.24,91.0,Aluminum Can,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0
4046,600066135,2025-02-05 15:00:00,2025-02-19 15:00:00,"Denver, CO",OFS,Clinic,Religious Institution,desktop,Google,Windows,10.0,MYCOKE360,G236,14,24hrs,1127.0,0.0,1,0,4633.419999999999,929.0,Aluminum Can,Sam's,Vanilla Latte,CORE SPARKLING,12.0
4047,500286462,2025-04-30 16:30:00,2025-05-28 16:30:00,"Flagstaff, AZ",OFS,Restaurant,Restaurant,mobile,Apple,iOS,,,G161,28,48hrs,0.0,0.0,0,0,260.21,14.0,Glass Bottle  - Other,Lucy & Co.,Strawberry Tart,CORE SPARKLING,0.0
4048,501760506,2024-12-11 16:30:00,2024-12-18 16:30:00,,,,,,,,,,G161,7,48hrs,0.0,0.0,0,0,420.32,12.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
4049,600259019,2025-02-04 16:30:00,2025-03-04 16:30:00,,,,,,,,2.0,SALES REP,G261,28,48hrs,0.0,0.0,1,0,1159.0100000000002,39.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
4050,600250746,2025-02-04 16:30:00,2025-02-11 16:30:00,,,,,,,,,,G261,7,48hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
4051,600583622,2025-01-24 14:00:00,2025-01-31 14:00:00,,,,,,,,,,G293,7,24hrs,0.0,0.0,0,0,667.93,48.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
4052,501702447,2024-08-02 10:00:00,2024-08-09 10:00:00,,,,,,,,,,G121,7,24hrs,0.0,0.0,0,0,3898.3000000000006,156.0,Bag-In-Box,Fizz Factory,Cappuccino,CORE SPARKLING,640.0
4053,501714223,2024-09-03 11:00:00,2024-10-01 11:00:00,,,,,,,,,,G291,28,24hrs,0.0,0.0,0,0,2715.8400000000006,156.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
4054,600081490,2025-03-05 11:00:00,2025-03-12 11:00:00,"Boise, ID",Sideload,Restaurant,Restaurant,mobile,Apple,iOS,6.0,MYCOKE360,G143,7,24hrs,536.0,0.0,1,0,18087.210000000006,716.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
4055,501556988,2025-03-27 16:00:00,2025-04-24 16:00:00,"Arlington, WA",OFS,Restaurant,Fast Food,mobile,Samsung,Android,1.0,MYCOKE360,G294,28,24hrs,516.0,0.0,1,0,737.99,27.0,Bag-In-Box,Fizz Factory,Cinnamon Roll,CORE SPARKLING,320.0
4056,501758191,2024-12-19 18:00:00,2025-01-16 18:00:00,"Draper, UT",Sideload,Store,Auto Service,desktop,Microsoft,Windows,2.0,SALES REP,G111,28,72hrs,10868.0,5434.0,1,0,68.66,2.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
4057,500264394,2024-06-17 15:00:00,2024-07-01 15:00:00,,,,,,,,3.0,SALES REP,G237,14,24hrs,0.0,0.0,1,0,6509.619999999996,394.0,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,CORE SPARKLING,20.0
4058,501679960,2025-01-28 17:00:00,2025-02-25 17:00:00,,,,,,,,10.0,MYCOKE360,G266,28,,0.0,0.0,1,0,918.1400000000001,72.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
4059,501700125,2025-02-10 16:30:00,2025-02-24 16:30:00,,,,,,,,,,G261,14,48hrs,0.0,0.0,0,0,235.11,6.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
